id	Other	Exon_14
LIMK2	1989.2124200589	2239.78133543454
ZNF445	867.283358708754	954.460868332833
AC092123.1	13.7501890786089	11.01825101089
MTATP6P1	11884.2470082082	14018.5968457647
EIF5AP2	3.94529553226817	5.37304268260379
AC021086.1	2.7664673535084	3.89983197041959
PLPP5	2003.08238399176	1708.32374751845
AC021106.1	14.8748467590572	16.9600844948644
SLC35A1	678.663729770947	783.772621949508
AL627402.1	73.5357531009631	60.1877714126962
FBXL3	1888.78556476138	1698.12992442945
BTN3A1	2495.59392720148	2861.70169899086
PRKCH	1467.83635516364	1636.38325823068
SP100	3252.66913299802	3673.68862996364
KLC3	217.448926470291	173.946645355593
MINPP1	1011.0304862049	917.490980251927
TSNAX	1648.37741580008	1502.85121339959
RALY	7455.62304139187	6888.46412114162
CTIF	913.852460402591	831.840330977654
GNL2	2589.04025087371	2822.4048496327
NIPSNAP3A	809.687017601452	920.803407034842
PPP2R1B	1390.01886313201	1274.02908715553
EXOC6	933.60671506434	844.80372514484
RBP4	109.068988950252	140.641365317631
